"Points:0","Points:1","Points:2","X","Y"
14.266,-0.28544,14.106,14.266,-0.28544
14.281,-0.28544,14.106,14.281,-0.28544
14.296,-0.28544,14.106,14.296,-0.28544
14.311,-0.28544,14.106,14.311,-0.28544
14.327,-0.28544,14.106,14.327,-0.28544
14.342,-0.28544,14.106,14.342,-0.28544
14.357,-0.28544,14.106,14.357,-0.28544
14.373,-0.28544,14.106,14.373,-0.28544
14.388,-0.28544,14.106,14.388,-0.28544
14.403,-0.28544,14.106,14.403,-0.28544
14.418,-0.28544,14.106,14.418,-0.28544
14.434,-0.28544,14.106,14.434,-0.28544
14.449,-0.28544,14.106,14.449,-0.28544
14.464,-0.28544,14.106,14.464,-0.28544
14.479,-0.28544,14.106,14.479,-0.28544
14.495,-0.28544,14.106,14.495,-0.28544
14.51,-0.28544,14.106,14.51,-0.28544
14.525,-0.28544,14.106,14.525,-0.28544
14.541,-0.28544,14.106,14.541,-0.28544
14.556,-0.28544,14.106,14.556,-0.28544
14.571,-0.28544,14.106,14.571,-0.28544
14.586,-0.28544,14.106,14.586,-0.28544
14.602,-0.28544,14.106,14.602,-0.28544
14.617,-0.28544,14.106,14.617,-0.28544
14.632,-0.28544,14.106,14.632,-0.28544
14.647,-0.28544,14.106,14.647,-0.28544
14.663,-0.28544,14.106,14.663,-0.28544
14.678,-0.28544,14.106,14.678,-0.28544
14.693,-0.28544,14.106,14.693,-0.28544
14.709,-0.28544,14.106,14.709,-0.28544
14.724,-0.28544,14.106,14.724,-0.28544
14.739,-0.28544,14.106,14.739,-0.28544
14.754,-0.28544,14.106,14.754,-0.28544
14.77,-0.28544,14.106,14.77,-0.28544
14.785,-0.28544,14.106,14.785,-0.28544
14.8,-0.28544,14.106,14.8,-0.28544
14.815,-0.28544,14.106,14.815,-0.28544
14.831,-0.28544,14.106,14.831,-0.28544
14.846,-0.28544,14.106,14.846,-0.28544
14.861,-0.28544,14.106,14.861,-0.28544
14.877,-0.28544,14.106,14.877,-0.28544
14.892,-0.28544,14.106,14.892,-0.28544
14.907,-0.28544,14.106,14.907,-0.28544
14.922,-0.28544,14.106,14.922,-0.28544
14.938,-0.28544,14.106,14.938,-0.28544
14.953,-0.28544,14.106,14.953,-0.28544
14.968,-0.28544,14.106,14.968,-0.28544
14.983,-0.28544,14.106,14.983,-0.28544
14.999,-0.28544,14.106,14.999,-0.28544
15.014,-0.28544,14.106,15.014,-0.28544
15.029,-0.28544,14.106,15.029,-0.28544
15.045,-0.28544,14.106,15.045,-0.28544
15.06,-0.28544,14.106,15.06,-0.28544
15.075,-0.28544,14.106,15.075,-0.28544
15.09,-0.28544,14.106,15.09,-0.28544
15.106,-0.28544,14.106,15.106,-0.28544
15.121,-0.28544,14.106,15.121,-0.28544
15.136,-0.28544,14.106,15.136,-0.28544
15.151,-0.28544,14.106,15.151,-0.28544
15.167,-0.28544,14.106,15.167,-0.28544
15.182,-0.28544,14.106,15.182,-0.28544
15.197,-0.28544,14.106,15.197,-0.28544
15.213,-0.28544,14.106,15.213,-0.28544
15.228,-0.28544,14.106,15.228,-0.28544
15.243,-0.28544,14.106,15.243,-0.28544
15.258,-0.28544,14.106,15.258,-0.28544
15.274,-0.28544,14.106,15.274,-0.28544
15.289,-0.28544,14.106,15.289,-0.28544
15.304,-0.28544,14.106,15.304,-0.28544
15.319,-0.28544,14.106,15.319,-0.28544
15.335,-0.28544,14.106,15.335,-0.28544
15.35,-0.28544,14.106,15.35,-0.28544
15.365,-0.28544,14.106,15.365,-0.28544
15.381,-0.28544,14.106,15.381,-0.28544
15.396,-0.28544,14.106,15.396,-0.28544
15.411,-0.28544,14.106,15.411,-0.28544
15.426,-0.28544,14.106,15.426,-0.28544
15.442,-0.28544,14.106,15.442,-0.28544
15.457,-0.28544,14.106,15.457,-0.28544
15.472,-0.28544,14.106,15.472,-0.28544
15.487,-0.28544,14.106,15.487,-0.28544
15.503,-0.28544,14.106,15.503,-0.28544
15.518,-0.28544,14.106,15.518,-0.28544
15.533,-0.28544,14.106,15.533,-0.28544
15.549,-0.28544,14.106,15.549,-0.28544
15.564,-0.28544,14.106,15.564,-0.28544
15.579,-0.28544,14.106,15.579,-0.28544
15.594,-0.28544,14.106,15.594,-0.28544
15.61,-0.28544,14.106,15.61,-0.28544
15.625,-0.28544,14.106,15.625,-0.28544
15.64,-0.28544,14.106,15.64,-0.28544
15.656,-0.28544,14.106,15.656,-0.28544
15.671,-0.28544,14.106,15.671,-0.28544
15.686,-0.28544,14.106,15.686,-0.28544
15.701,-0.28544,14.106,15.701,-0.28544
15.717,-0.28544,14.106,15.717,-0.28544
15.732,-0.28544,14.106,15.732,-0.28544
15.747,-0.28544,14.106,15.747,-0.28544
15.762,-0.28544,14.106,15.762,-0.28544
15.778,-0.28544,14.106,15.778,-0.28544
15.793,-0.28544,14.106,15.793,-0.28544
15.808,-0.28544,14.106,15.808,-0.28544
15.824,-0.28544,14.106,15.824,-0.28544
15.839,-0.28544,14.106,15.839,-0.28544
15.854,-0.28544,14.106,15.854,-0.28544
15.869,-0.28544,14.106,15.869,-0.28544
15.885,-0.28544,14.106,15.885,-0.28544
15.9,-0.28544,14.106,15.9,-0.28544
15.915,-0.28544,14.106,15.915,-0.28544
15.93,-0.28544,14.106,15.93,-0.28544
15.946,-0.28544,14.106,15.946,-0.28544
15.961,-0.28544,14.106,15.961,-0.28544
15.976,-0.28544,14.106,15.976,-0.28544
15.992,-0.28544,14.106,15.992,-0.28544
16.007,-0.28544,14.106,16.007,-0.28544
16.022,-0.28544,14.106,16.022,-0.28544
16.037,-0.28544,14.106,16.037,-0.28544
16.053,-0.28544,14.106,16.053,-0.28544
16.068,-0.28544,14.106,16.068,-0.28544
16.083,-0.28544,14.106,16.083,-0.28544
16.098,-0.28544,14.106,16.098,-0.28544
16.114,-0.28544,14.106,16.114,-0.28544
16.129,-0.28544,14.106,16.129,-0.28544
16.144,-0.28544,14.106,16.144,-0.28544
16.16,-0.28544,14.106,16.16,-0.28544
16.175,-0.28544,14.106,16.175,-0.28544
16.19,-0.28544,14.106,16.19,-0.28544
16.205,-0.28544,14.106,16.205,-0.28544
16.221,-0.28544,14.106,16.221,-0.28544
16.236,-0.28544,14.106,16.236,-0.28544
16.251,-0.28544,14.106,16.251,-0.28544
16.266,-0.28544,14.106,16.266,-0.28544
16.282,-0.28544,14.106,16.282,-0.28544
16.297,-0.28544,14.106,16.297,-0.28544
16.312,-0.28544,14.106,16.312,-0.28544
16.328,-0.28544,14.106,16.328,-0.28544
16.343,-0.28544,14.106,16.343,-0.28544
16.358,-0.28544,14.106,16.358,-0.28544
16.373,-0.28544,14.106,16.373,-0.28544
16.389,-0.28544,14.106,16.389,-0.28544
16.404,-0.28544,14.106,16.404,-0.28544
16.419,-0.28544,14.106,16.419,-0.28544
16.434,-0.28544,14.106,16.434,-0.28544
16.45,-0.28544,14.106,16.45,-0.28544
16.465,-0.28544,14.106,16.465,-0.28544
16.48,-0.28544,14.106,16.48,-0.28544
16.496,-0.28544,14.106,16.496,-0.28544
16.511,-0.28544,14.106,16.511,-0.28544
16.526,-0.28544,14.106,16.526,-0.28544
16.541,-0.28544,14.106,16.541,-0.28544
16.557,-0.28544,14.106,16.557,-0.28544
16.572,-0.28544,14.106,16.572,-0.28544
16.587,-0.28544,14.106,16.587,-0.28544
16.602,-0.28544,14.106,16.602,-0.28544
16.618,-0.28544,14.106,16.618,-0.28544
16.633,-0.28544,14.106,16.633,-0.28544
16.648,-0.28544,14.106,16.648,-0.28544
16.664,-0.28544,14.106,16.664,-0.28544
16.679,-0.28544,14.106,16.679,-0.28544
16.694,-0.28544,14.106,16.694,-0.28544
16.709,-0.28544,14.106,16.709,-0.28544
16.725,-0.28544,14.106,16.725,-0.28544
16.74,-0.28544,14.106,16.74,-0.28544
16.755,-0.28544,14.106,16.755,-0.28544
16.77,-0.28544,14.106,16.77,-0.28544
16.786,-0.28544,14.106,16.786,-0.28544
16.801,-0.28544,14.106,16.801,-0.28544
16.816,-0.28544,14.106,16.816,-0.28544
16.832,-0.28544,14.106,16.832,-0.28544
16.847,-0.28544,14.106,16.847,-0.28544
16.862,-0.28544,14.106,16.862,-0.28544
16.877,-0.28544,14.106,16.877,-0.28544
16.893,-0.28544,14.106,16.893,-0.28544
16.908,-0.28544,14.106,16.908,-0.28544
16.923,-0.28544,14.106,16.923,-0.28544
16.939,-0.28544,14.106,16.939,-0.28544
16.954,-0.28544,14.106,16.954,-0.28544
16.969,-0.28544,14.106,16.969,-0.28544
16.984,-0.28544,14.106,16.984,-0.28544
17,-0.28544,14.106,17,-0.28544
17.015,-0.28544,14.106,17.015,-0.28544
17.03,-0.28544,14.106,17.03,-0.28544
17.045,-0.28544,14.106,17.045,-0.28544
17.061,-0.28544,14.106,17.061,-0.28544
17.076,-0.28544,14.106,17.076,-0.28544
17.091,-0.28544,14.106,17.091,-0.28544
17.107,-0.28544,14.106,17.107,-0.28544
17.122,-0.28544,14.106,17.122,-0.28544
17.137,-0.28544,14.106,17.137,-0.28544
17.152,-0.28544,14.106,17.152,-0.28544
17.168,-0.28544,14.106,17.168,-0.28544
17.183,-0.28544,14.106,17.183,-0.28544
17.198,-0.28544,14.106,17.198,-0.28544
17.213,-0.28544,14.106,17.213,-0.28544
17.229,-0.28544,14.106,17.229,-0.28544
17.244,-0.28544,14.106,17.244,-0.28544
17.259,-0.28544,14.106,17.259,-0.28544
17.275,-0.28544,14.106,17.275,-0.28544
17.29,-0.28544,14.106,17.29,-0.28544
17.305,-0.28544,14.106,17.305,-0.28544
17.32,-0.28544,14.106,17.32,-0.28544
17.336,-0.28544,14.106,17.336,-0.28544
17.351,-0.28544,14.106,17.351,-0.28544
17.366,-0.28544,14.106,17.366,-0.28544
17.381,-0.28544,14.106,17.381,-0.28544
17.397,-0.28544,14.106,17.397,-0.28544
17.412,-0.28544,14.106,17.412,-0.28544
17.427,-0.28544,14.106,17.427,-0.28544
17.443,-0.28544,14.106,17.443,-0.28544
17.458,-0.28544,14.106,17.458,-0.28544
17.473,-0.28544,14.106,17.473,-0.28544
17.488,-0.28544,14.106,17.488,-0.28544
17.504,-0.28544,14.106,17.504,-0.28544
17.519,-0.28544,14.106,17.519,-0.28544
17.534,-0.28544,14.106,17.534,-0.28544
17.549,-0.28544,14.106,17.549,-0.28544
17.565,-0.28544,14.106,17.565,-0.28544
17.58,-0.28544,14.106,17.58,-0.28544
17.595,-0.28544,14.106,17.595,-0.28544
17.611,-0.28544,14.106,17.611,-0.28544
17.626,-0.28544,14.106,17.626,-0.28544
17.641,-0.28544,14.106,17.641,-0.28544
17.656,-0.28544,14.106,17.656,-0.28544
17.672,-0.28544,14.106,17.672,-0.28544
17.687,-0.28544,14.106,17.687,-0.28544
17.702,-0.28544,14.106,17.702,-0.28544
17.717,-0.28544,14.106,17.717,-0.28544
17.733,-0.28544,14.106,17.733,-0.28544
17.748,-0.28544,14.106,17.748,-0.28544
17.763,-0.28544,14.106,17.763,-0.28544
17.779,-0.28544,14.106,17.779,-0.28544
17.794,-0.28544,14.106,17.794,-0.28544
17.809,-0.28544,14.106,17.809,-0.28544
17.824,-0.28544,14.106,17.824,-0.28544
17.84,-0.28544,14.106,17.84,-0.28544
17.855,-0.28544,14.106,17.855,-0.28544
17.87,-0.28544,14.106,17.87,-0.28544
17.885,-0.28544,14.106,17.885,-0.28544
17.901,-0.28544,14.106,17.901,-0.28544
17.916,-0.28544,14.106,17.916,-0.28544
17.931,-0.28544,14.106,17.931,-0.28544
17.947,-0.28544,14.106,17.947,-0.28544
17.962,-0.28544,14.106,17.962,-0.28544
17.977,-0.28544,14.106,17.977,-0.28544
17.992,-0.28544,14.106,17.992,-0.28544
18.008,-0.28544,14.106,18.008,-0.28544
18.023,-0.28544,14.106,18.023,-0.28544
18.038,-0.28544,14.106,18.038,-0.28544
18.053,-0.28544,14.106,18.053,-0.28544
18.069,-0.28544,14.106,18.069,-0.28544
18.084,-0.28544,14.106,18.084,-0.28544
18.099,-0.28544,14.106,18.099,-0.28544
18.115,-0.28544,14.106,18.115,-0.28544
18.13,-0.28544,14.106,18.13,-0.28544
18.145,-0.28544,14.106,18.145,-0.28544
18.16,-0.28544,14.106,18.16,-0.28544
18.176,-0.28544,14.106,18.176,-0.28544
18.191,-0.28544,14.106,18.191,-0.28544
18.206,-0.28544,14.106,18.206,-0.28544
18.222,-0.28544,14.106,18.222,-0.28544
18.237,-0.28544,14.106,18.237,-0.28544
18.252,-0.28544,14.106,18.252,-0.28544
18.267,-0.28544,14.106,18.267,-0.28544
18.283,-0.28544,14.106,18.283,-0.28544
18.298,-0.28544,14.106,18.298,-0.28544
18.313,-0.28544,14.106,18.313,-0.28544
18.328,-0.28544,14.106,18.328,-0.28544
18.344,-0.28544,14.106,18.344,-0.28544
18.359,-0.28544,14.106,18.359,-0.28544
18.374,-0.28544,14.106,18.374,-0.28544
18.39,-0.28544,14.106,18.39,-0.28544
18.405,-0.28544,14.106,18.405,-0.28544
18.42,-0.28544,14.106,18.42,-0.28544
18.435,-0.28544,14.106,18.435,-0.28544
18.451,-0.28544,14.106,18.451,-0.28544
18.466,-0.28544,14.106,18.466,-0.28544
18.481,-0.28544,14.106,18.481,-0.28544
18.496,-0.28544,14.106,18.496,-0.28544
18.512,-0.28544,14.106,18.512,-0.28544
18.527,-0.28544,14.106,18.527,-0.28544
18.542,-0.28544,14.106,18.542,-0.28544
18.558,-0.28544,14.106,18.558,-0.28544
18.573,-0.28544,14.106,18.573,-0.28544
18.588,-0.28544,14.106,18.588,-0.28544
18.603,-0.28544,14.106,18.603,-0.28544
18.619,-0.28544,14.106,18.619,-0.28544
18.634,-0.28544,14.106,18.634,-0.28544
18.649,-0.28544,14.106,18.649,-0.28544
18.664,-0.28544,14.106,18.664,-0.28544
18.68,-0.28544,14.106,18.68,-0.28544
18.695,-0.28544,14.106,18.695,-0.28544
18.71,-0.28544,14.106,18.71,-0.28544
18.726,-0.28544,14.106,18.726,-0.28544
18.741,-0.28544,14.106,18.741,-0.28544
18.756,-0.28544,14.106,18.756,-0.28544
18.771,-0.28544,14.106,18.771,-0.28544
18.787,-0.28544,14.106,18.787,-0.28544
18.802,-0.28544,14.106,18.802,-0.28544
18.817,-0.28544,14.106,18.817,-0.28544
18.832,-0.28544,14.106,18.832,-0.28544
18.848,-0.28544,14.106,18.848,-0.28544
18.863,-0.28544,14.106,18.863,-0.28544
18.878,-0.28544,14.106,18.878,-0.28544
18.894,-0.28544,14.106,18.894,-0.28544
18.909,-0.28544,14.106,18.909,-0.28544
18.924,-0.28544,14.106,18.924,-0.28544
18.939,-0.28544,14.106,18.939,-0.28544
18.955,-0.28544,14.106,18.955,-0.28544
18.97,-0.28544,14.106,18.97,-0.28544
18.985,-0.28544,14.106,18.985,-0.28544
19,-0.28544,14.106,19,-0.28544
19.016,-0.28544,14.106,19.016,-0.28544
19.031,-0.28544,14.106,19.031,-0.28544
19.046,-0.28544,14.106,19.046,-0.28544
19.062,-0.28544,14.106,19.062,-0.28544
19.077,-0.28544,14.106,19.077,-0.28544
19.092,-0.28544,14.106,19.092,-0.28544
19.107,-0.28544,14.106,19.107,-0.28544
19.123,-0.28544,14.106,19.123,-0.28544
19.138,-0.28544,14.106,19.138,-0.28544
19.153,-0.28544,14.106,19.153,-0.28544
19.168,-0.28544,14.106,19.168,-0.28544
19.184,-0.28544,14.106,19.184,-0.28544
19.199,-0.28544,14.106,19.199,-0.28544
19.214,-0.28544,14.106,19.214,-0.28544
19.23,-0.28544,14.106,19.23,-0.28544
19.245,-0.28544,14.106,19.245,-0.28544
19.26,-0.28544,14.106,19.26,-0.28544
19.275,-0.28544,14.106,19.275,-0.28544
19.291,-0.28544,14.106,19.291,-0.28544
19.306,-0.28544,14.106,19.306,-0.28544
19.321,-0.28544,14.106,19.321,-0.28544
19.336,-0.28544,14.106,19.336,-0.28544
19.352,-0.28544,14.106,19.352,-0.28544
19.367,-0.28544,14.106,19.367,-0.28544
19.382,-0.28544,14.106,19.382,-0.28544
19.398,-0.28544,14.106,19.398,-0.28544
19.413,-0.28544,14.106,19.413,-0.28544
19.428,-0.28544,14.106,19.428,-0.28544
19.443,-0.28544,14.106,19.443,-0.28544
19.459,-0.28544,14.106,19.459,-0.28544
19.474,-0.28544,14.106,19.474,-0.28544
19.489,-0.28544,14.106,19.489,-0.28544
19.505,-0.28544,14.106,19.505,-0.28544
19.52,-0.28544,14.106,19.52,-0.28544
19.535,-0.28544,14.106,19.535,-0.28544
19.55,-0.28544,14.106,19.55,-0.28544
19.566,-0.28544,14.106,19.566,-0.28544
19.581,-0.28544,14.106,19.581,-0.28544
19.596,-0.28544,14.106,19.596,-0.28544
19.611,-0.28544,14.106,19.611,-0.28544
19.627,-0.28544,14.106,19.627,-0.28544
19.642,-0.28544,14.106,19.642,-0.28544
19.657,-0.28544,14.106,19.657,-0.28544
19.673,-0.28544,14.106,19.673,-0.28544
19.688,-0.28544,14.106,19.688,-0.28544
19.703,-0.28544,14.106,19.703,-0.28544
19.718,-0.28544,14.106,19.718,-0.28544
19.734,-0.28544,14.106,19.734,-0.28544
19.749,-0.28544,14.106,19.749,-0.28544
19.764,-0.28544,14.106,19.764,-0.28544
19.779,-0.28544,14.106,19.779,-0.28544
19.795,-0.28544,14.106,19.795,-0.28544
19.81,-0.28544,14.106,19.81,-0.28544
19.825,-0.28544,14.106,19.825,-0.28544
19.841,-0.28544,14.106,19.841,-0.28544
19.856,-0.28544,14.106,19.856,-0.28544
19.871,-0.28544,14.106,19.871,-0.28544
19.886,-0.28544,14.106,19.886,-0.28544
19.902,-0.28544,14.106,19.902,-0.28544
19.917,-0.28544,14.106,19.917,-0.28544
19.932,-0.28544,14.106,19.932,-0.28544
19.947,-0.28544,14.106,19.947,-0.28544
19.963,-0.28544,14.106,19.963,-0.28544
19.978,-0.28544,14.106,19.978,-0.28544
19.993,-0.28544,14.106,19.993,-0.28544
20.009,-0.28544,14.106,20.009,-0.28544
20.024,-0.28544,14.106,20.024,-0.28544
20.039,-0.28544,14.106,20.039,-0.28544
20.054,-0.28544,14.106,20.054,-0.28544
20.07,-0.28544,14.106,20.07,-0.28544
20.085,-0.28544,14.106,20.085,-0.28544
20.1,-0.28544,14.106,20.1,-0.28544
20.115,-0.28544,14.106,20.115,-0.28544
20.131,-0.28544,14.106,20.131,-0.28544
20.146,-0.28544,14.106,20.146,-0.28544
20.161,-0.28544,14.106,20.161,-0.28544
20.177,-0.28544,14.106,20.177,-0.28544
20.192,-0.28544,14.106,20.192,-0.28544
20.208,-0.28544,14.106,20.208,-0.28544
20.223,-0.28544,14.106,20.223,-0.28544
20.238,-0.28544,14.106,20.238,-0.28544
20.254,-0.28544,14.106,20.254,-0.28544
20.269,-0.28544,14.106,20.269,-0.28544
20.285,-0.28544,14.106,20.285,-0.28544
20.3,-0.28544,14.106,20.3,-0.28544
20.316,-0.28544,14.106,20.316,-0.28544
20.332,-0.28544,14.106,20.332,-0.28544
20.347,-0.28544,14.106,20.347,-0.28544
20.363,-0.28544,14.106,20.363,-0.28544
20.378,-0.28544,14.106,20.378,-0.28544
20.394,-0.28544,14.106,20.394,-0.28544
20.41,-0.28544,14.106,20.41,-0.28544
20.425,-0.28544,14.106,20.425,-0.28544
20.441,-0.28544,14.106,20.441,-0.28544
20.457,-0.28544,14.106,20.457,-0.28544
20.473,-0.28544,14.106,20.473,-0.28544
20.488,-0.28544,14.106,20.488,-0.28544
20.504,-0.28544,14.106,20.504,-0.28544
20.52,-0.28544,14.106,20.52,-0.28544
20.536,-0.28544,14.106,20.536,-0.28544
20.552,-0.28544,14.106,20.552,-0.28544
20.568,-0.28544,14.106,20.568,-0.28544
20.584,-0.28544,14.106,20.584,-0.28544
20.6,-0.28544,14.106,20.6,-0.28544
20.616,-0.28544,14.106,20.616,-0.28544
20.632,-0.28544,14.106,20.632,-0.28544
20.648,-0.28544,14.106,20.648,-0.28544
20.664,-0.28544,14.106,20.664,-0.28544
20.68,-0.28544,14.106,20.68,-0.28544
20.696,-0.28544,14.106,20.696,-0.28544
20.712,-0.28544,14.106,20.712,-0.28544
20.728,-0.28544,14.106,20.728,-0.28544
20.744,-0.28544,14.106,20.744,-0.28544
20.761,-0.28544,14.106,20.761,-0.28544
20.777,-0.28544,14.106,20.777,-0.28544
20.793,-0.28544,14.106,20.793,-0.28544
20.809,-0.28544,14.106,20.809,-0.28544
20.826,-0.28544,14.106,20.826,-0.28544
20.842,-0.28544,14.106,20.842,-0.28544
20.858,-0.28544,14.106,20.858,-0.28544
20.875,-0.28544,14.106,20.875,-0.28544
20.891,-0.28544,14.106,20.891,-0.28544
20.908,-0.28544,14.106,20.908,-0.28544
20.924,-0.28544,14.106,20.924,-0.28544
20.941,-0.28544,14.106,20.941,-0.28544
20.957,-0.28544,14.106,20.957,-0.28544
20.974,-0.28544,14.106,20.974,-0.28544
20.99,-0.28544,14.106,20.99,-0.28544
21.007,-0.28544,14.106,21.007,-0.28544
21.024,-0.28544,14.106,21.024,-0.28544
21.04,-0.28544,14.106,21.04,-0.28544
21.057,-0.28544,14.106,21.057,-0.28544
21.074,-0.28544,14.106,21.074,-0.28544
21.091,-0.28544,14.106,21.091,-0.28544
21.107,-0.28544,14.106,21.107,-0.28544
21.124,-0.28544,14.106,21.124,-0.28544
21.141,-0.28544,14.106,21.141,-0.28544
21.158,-0.28544,14.106,21.158,-0.28544
21.175,-0.28544,14.106,21.175,-0.28544
21.192,-0.28544,14.106,21.192,-0.28544
21.209,-0.28544,14.106,21.209,-0.28544
21.226,-0.28544,14.106,21.226,-0.28544
21.243,-0.28544,14.106,21.243,-0.28544
21.26,-0.28544,14.106,21.26,-0.28544
21.277,-0.28544,14.106,21.277,-0.28544
21.294,-0.28544,14.106,21.294,-0.28544
21.312,-0.28544,14.106,21.312,-0.28544
21.329,-0.28544,14.106,21.329,-0.28544
21.346,-0.28544,14.106,21.346,-0.28544
21.363,-0.28544,14.106,21.363,-0.28544
21.381,-0.28544,14.106,21.381,-0.28544
21.398,-0.28544,14.106,21.398,-0.28544
21.415,-0.28544,14.106,21.415,-0.28544
21.433,-0.28544,14.106,21.433,-0.28544
21.45,-0.28544,14.106,21.45,-0.28544
21.468,-0.28544,14.106,21.468,-0.28544
21.485,-0.28544,14.106,21.485,-0.28544
21.503,-0.28544,14.106,21.503,-0.28544
21.521,-0.28544,14.106,21.521,-0.28544
21.538,-0.28544,14.106,21.538,-0.28544
21.556,-0.28544,14.106,21.556,-0.28544
21.574,-0.28544,14.106,21.574,-0.28544
21.592,-0.28544,14.106,21.592,-0.28544
21.609,-0.28544,14.106,21.609,-0.28544
21.627,-0.28544,14.106,21.627,-0.28544
21.645,-0.28544,14.106,21.645,-0.28544
21.663,-0.28544,14.106,21.663,-0.28544
21.681,-0.28544,14.106,21.681,-0.28544
21.699,-0.28544,14.106,21.699,-0.28544
21.717,-0.28544,14.106,21.717,-0.28544
21.735,-0.28544,14.106,21.735,-0.28544
21.753,-0.28544,14.106,21.753,-0.28544
21.772,-0.28544,14.106,21.772,-0.28544
21.79,-0.28544,14.106,21.79,-0.28544
21.808,-0.28544,14.106,21.808,-0.28544
21.826,-0.28544,14.106,21.826,-0.28544
21.845,-0.28544,14.106,21.845,-0.28544
21.863,-0.28544,14.106,21.863,-0.28544
21.882,-0.28544,14.106,21.882,-0.28544
21.9,-0.28544,14.106,21.9,-0.28544
21.919,-0.28544,14.106,21.919,-0.28544
21.937,-0.28544,14.106,21.937,-0.28544
21.956,-0.28544,14.106,21.956,-0.28544
21.974,-0.28544,14.106,21.974,-0.28544
21.993,-0.28544,14.106,21.993,-0.28544
22.012,-0.28544,14.106,22.012,-0.28544
22.031,-0.28544,14.106,22.031,-0.28544
22.049,-0.28544,14.106,22.049,-0.28544
22.068,-0.28544,14.106,22.068,-0.28544
22.087,-0.28544,14.106,22.087,-0.28544
22.106,-0.28544,14.106,22.106,-0.28544
22.125,-0.28544,14.106,22.125,-0.28544
22.144,-0.28544,14.106,22.144,-0.28544
22.164,-0.28544,14.106,22.164,-0.28544
22.183,-0.28544,14.106,22.183,-0.28544
22.202,-0.28544,14.106,22.202,-0.28544
22.221,-0.28544,14.106,22.221,-0.28544
22.24,-0.28544,14.106,22.24,-0.28544
22.26,-0.28544,14.106,22.26,-0.28544
22.279,-0.28544,14.106,22.279,-0.28544
22.299,-0.28544,14.106,22.299,-0.28544
22.318,-0.28544,14.106,22.318,-0.28544
22.338,-0.28544,14.106,22.338,-0.28544
22.357,-0.28544,14.106,22.357,-0.28544
22.377,-0.28544,14.106,22.377,-0.28544
22.397,-0.28544,14.106,22.397,-0.28544
22.417,-0.28544,14.106,22.417,-0.28544
22.437,-0.28544,14.106,22.437,-0.28544
22.456,-0.28544,14.106,22.456,-0.28544
22.476,-0.28544,14.106,22.476,-0.28544
22.496,-0.28544,14.106,22.496,-0.28544
22.516,-0.28544,14.106,22.516,-0.28544
22.537,-0.28544,14.106,22.537,-0.28544
22.557,-0.28544,14.106,22.557,-0.28544
22.577,-0.28544,14.106,22.577,-0.28544
22.597,-0.28544,14.106,22.597,-0.28544
22.618,-0.28544,14.106,22.618,-0.28544
22.638,-0.28544,14.106,22.638,-0.28544
22.658,-0.28544,14.106,22.658,-0.28544
22.679,-0.28544,14.106,22.679,-0.28544
22.699,-0.28544,14.106,22.699,-0.28544
22.72,-0.28544,14.106,22.72,-0.28544
22.741,-0.28544,14.106,22.741,-0.28544
22.762,-0.28544,14.106,22.762,-0.28544
22.782,-0.28544,14.106,22.782,-0.28544
22.803,-0.28544,14.106,22.803,-0.28544
22.824,-0.28544,14.106,22.824,-0.28544
22.845,-0.28544,14.106,22.845,-0.28544
22.866,-0.28544,14.106,22.866,-0.28544
22.887,-0.28544,14.106,22.887,-0.28544
22.909,-0.28544,14.106,22.909,-0.28544
22.93,-0.28544,14.106,22.93,-0.28544
22.951,-0.28544,14.106,22.951,-0.28544
22.973,-0.28544,14.106,22.973,-0.28544
22.994,-0.28544,14.106,22.994,-0.28544
23.015,-0.28544,14.106,23.015,-0.28544
23.037,-0.28544,14.106,23.037,-0.28544
23.059,-0.28544,14.106,23.059,-0.28544
23.08,-0.28544,14.106,23.08,-0.28544
23.102,-0.28544,14.106,23.102,-0.28544
23.124,-0.28544,14.106,23.124,-0.28544
23.146,-0.28544,14.106,23.146,-0.28544
23.168,-0.28544,14.106,23.168,-0.28544
23.19,-0.28544,14.106,23.19,-0.28544
23.212,-0.28544,14.106,23.212,-0.28544
23.234,-0.28544,14.106,23.234,-0.28544
23.257,-0.28544,14.106,23.257,-0.28544
23.279,-0.28544,14.106,23.279,-0.28544
23.301,-0.28544,14.106,23.301,-0.28544
23.324,-0.28544,14.106,23.324,-0.28544
23.347,-0.28544,14.106,23.347,-0.28544
23.369,-0.28544,14.106,23.369,-0.28544
23.392,-0.28544,14.106,23.392,-0.28544
23.415,-0.28544,14.106,23.415,-0.28544
23.438,-0.28544,14.106,23.438,-0.28544
23.46,-0.28544,14.106,23.46,-0.28544
23.484,-0.28544,14.106,23.484,-0.28544
23.507,-0.28544,14.106,23.507,-0.28544
23.53,-0.28544,14.106,23.53,-0.28544
23.553,-0.28544,14.106,23.553,-0.28544
23.576,-0.28544,14.106,23.576,-0.28544
23.6,-0.28544,14.106,23.6,-0.28544
23.623,-0.28544,14.106,23.623,-0.28544
23.647,-0.28544,14.106,23.647,-0.28544
23.671,-0.28544,14.106,23.671,-0.28544
23.694,-0.28544,14.106,23.694,-0.28544
23.718,-0.28544,14.106,23.718,-0.28544
23.742,-0.28544,14.106,23.742,-0.28544
23.766,-0.28544,14.106,23.766,-0.28544
23.79,-0.28544,14.106,23.79,-0.28544
23.814,-0.28544,14.106,23.814,-0.28544
