"X","Y","Z","K","W","uu","uv","uw","vv","vw","ww","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
16.068,0.65,4.5312,0.002812,1.1331,0.00016804,-2.0399e-05,-0.00015683,0.00020144,-2.1178e-05,0.0052546,1,4.5312,16.068,0.65,4.5312
16.068,0.65,4.5633,0.0024726,1.1395,0.00012469,-5.4393e-06,-0.00017921,0.00016914,4.1085e-05,0.0046514,1,4.5633,16.068,0.65,4.5633
16.068,0.65,4.5954,0.0024594,1.1403,0.00016313,-2.1087e-05,-0.00010761,0.00020135,-8.8655e-06,0.0045543,1,4.5954,16.068,0.65,4.5954
16.068,0.65,4.6276,0.0024594,1.1403,0.00016313,-2.1087e-05,-0.00010761,0.00020135,-8.8655e-06,0.0045543,1,4.6276,16.068,0.65,4.6276
16.068,0.65,4.6597,0.0021794,1.1464,0.00013007,-2.7161e-06,-0.00018424,0.00018774,-1.035e-05,0.004041,1,4.6597,16.068,0.65,4.6597
16.068,0.65,4.6919,0.0021367,1.1476,0.00016389,-2.364e-05,-5.7842e-05,0.00020257,2.1195e-05,0.003907,1,4.6919,16.068,0.65,4.6919
16.068,0.65,4.724,0.0020409,1.1521,0.00012795,1.3633e-06,-0.00019451,0.00020229,1.0344e-06,0.0037516,1,4.724,16.068,0.65,4.724
16.068,0.65,4.7561,0.0020893,1.1536,0.00016628,-1.7468e-05,-5.398e-05,0.0002116,5.7294e-05,0.0038006,1,4.7561,16.068,0.65,4.7561
16.068,0.65,4.7883,0.0020893,1.1536,0.00016628,-1.7468e-05,-5.398e-05,0.0002116,5.7294e-05,0.0038006,1,4.7883,16.068,0.65,4.7883
16.068,0.65,4.8204,0.0022457,1.1561,0.00013923,9.8269e-06,-0.00020781,0.0002041,1.2538e-05,0.004148,1,4.8204,16.068,0.65,4.8204
16.068,0.65,4.8525,0.0024272,1.1575,0.00018736,-6.3918e-06,-9.6834e-05,0.0002049,9.1466e-05,0.0044621,1,4.8525,16.068,0.65,4.8525
16.068,0.65,4.8847,0.0027687,1.1584,0.0001373,2.2738e-06,-0.00021412,0.00019685,-5.9692e-07,0.0052032,1,4.8847,16.068,0.65,4.8847
16.068,0.65,4.9168,0.0027687,1.1584,0.0001373,2.2738e-06,-0.00021412,0.00019685,-5.9692e-07,0.0052032,1,4.9168,16.068,0.65,4.9168
16.068,0.65,4.9489,0.0030597,1.1592,0.00019303,4.0006e-06,-0.00017996,0.00021845,9.3545e-05,0.0057079,1,4.9489,16.068,0.65,4.9489
16.068,0.65,4.9811,0.0034275,1.1589,0.00013946,-3.3485e-06,-0.00018052,0.00019505,4.3591e-06,0.0065206,1,4.9811,16.068,0.65,4.9811
16.068,0.65,5.0132,0.0037594,1.1587,0.00020783,6.5914e-06,-0.0002446,0.00022713,0.00010992,0.0070839,1,5.0132,16.068,0.65,5.0132
16.068,0.65,5.0454,0.0040613,1.1575,0.0001385,-1.4863e-05,-0.0001229,0.00018835,2.8529e-05,0.0077958,1,5.0454,16.068,0.65,5.0454
16.068,0.65,5.0775,0.0043107,1.1562,0.00022088,7.1214e-06,-0.00030959,0.0002326,6.5895e-05,0.0081678,1,5.0775,16.068,0.65,5.0775
16.068,0.65,5.1096,0.0043107,1.1562,0.00022088,7.1214e-06,-0.00030959,0.0002326,6.5895e-05,0.0081678,1,5.1096,16.068,0.65,5.1096
16.068,0.65,5.1418,0.0044212,1.1545,0.00014663,-1.8994e-05,-6.9895e-05,0.00019211,3.347e-05,0.0085037,1,5.1418,16.068,0.65,5.1418
16.068,0.65,5.1739,0.0045239,1.1523,0.00024057,1.9264e-05,-0.0003674,0.00024661,-2.7659e-05,0.0085607,1,5.1739,16.068,0.65,5.1739
16.068,0.65,5.206,0.0043872,1.1502,0.00014731,-1.8188e-05,-7.1566e-06,0.00019018,1.5384e-05,0.008437,1,5.206,16.068,0.65,5.206
16.068,0.65,5.2382,0.0044173,1.1474,0.00023392,3.1067e-05,-0.00039039,0.00025862,-0.00012842,0.008342,1,5.2382,16.068,0.65,5.2382
16.068,0.65,5.2703,0.0044173,1.1474,0.00023392,3.1067e-05,-0.00039039,0.00025862,-0.00012842,0.008342,1,5.2703,16.068,0.65,5.2703
16.068,0.65,5.3024,0.0040934,1.1452,0.00015851,-1.6365e-05,8.3478e-06,0.00020475,4.8729e-06,0.0078235,1,5.3024,16.068,0.65,5.3024
16.068,0.65,5.3346,0.0040565,1.142,0.00024795,3.9814e-05,-0.00036944,0.00025927,-0.00020498,0.0076058,1,5.3346,16.068,0.65,5.3346
16.068,0.65,5.3667,0.0037539,1.14,0.00016399,-1.8205e-05,2.1412e-05,0.00020261,-2.8092e-05,0.0071412,1,5.3667,16.068,0.65,5.3667
16.068,0.65,5.3988,0.0037278,1.1369,0.00025324,4.2593e-05,-0.00036015,0.00026673,-0.00020936,0.0069357,1,5.3988,16.068,0.65,5.3988
16.068,0.65,5.431,0.0034537,1.1354,0.00018111,-1.7914e-05,2.9374e-05,0.00020334,-6.1059e-05,0.006523,1,5.431,16.068,0.65,5.431
16.068,0.65,5.4631,0.0035265,1.1327,0.00026189,4.527e-05,-0.00036329,0.00026414,-0.00021772,0.006527,1,5.4631,16.068,0.65,5.4631
16.068,0.65,5.4953,0.0035265,1.1327,0.00026189,4.527e-05,-0.00036329,0.00026414,-0.00021772,0.006527,1,5.4953,16.068,0.65,5.4953
16.068,0.65,5.5274,0.0033724,1.1319,0.00019269,-1.4696e-05,-3.9274e-05,0.00022451,-5.5352e-05,0.0063275,1,5.5274,16.068,0.65,5.5274
16.068,0.65,5.5595,0.0035964,1.13,0.00026022,3.8992e-05,-0.00037059,0.00026005,-0.00018942,0.0066726,1,5.5595,16.068,0.65,5.5595
16.068,0.65,5.5917,0.0035526,1.1295,0.00019753,-1.3328e-05,-8.9554e-05,0.00021831,-6.4325e-05,0.0066893,1,5.5917,16.068,0.65,5.5917
16.068,0.65,5.6238,0.0038498,1.1292,0.0002696,3.6541e-05,-0.0003827,0.00025832,-0.00012751,0.0071717,1,5.6238,16.068,0.65,5.6238
16.068,0.65,5.6559,0.0039241,1.1287,0.00021911,-9.8861e-06,-0.00019874,0.00023033,-6.1703e-06,0.0073988,1,5.6559,16.068,0.65,5.6559
16.068,0.65,5.6881,0.004117,1.1301,0.00027474,3.9131e-05,-0.00035518,0.00024971,-8.3632e-05,0.0077096,1,5.6881,16.068,0.65,5.6881
16.068,0.65,5.7202,0.0042542,1.1297,0.00022663,3.3206e-06,-0.00027751,0.00024909,1.642e-05,0.0080327,1,5.7202,16.068,0.65,5.7202
16.068,0.65,5.7523,0.0042849,1.133,0.00028216,4.416e-05,-0.00032077,0.00024658,-6.2009e-05,0.008041,1,5.7523,16.068,0.65,5.7523
16.068,0.65,5.7845,0.0042849,1.133,0.00028216,4.416e-05,-0.00032077,0.00024658,-6.2009e-05,0.008041,1,5.7845,16.068,0.65,5.7845
16.068,0.65,5.8166,0.0043622,1.1328,0.00022691,1.7916e-05,-0.00029604,0.00023668,6.4832e-05,0.0082609,1,5.8166,16.068,0.65,5.8166
16.068,0.65,5.8488,0.0043861,1.1372,0.00029948,4.7763e-05,-0.00026756,0.00025035,-6.6785e-05,0.0082224,1,5.8488,16.068,0.65,5.8488
16.068,0.65,5.8809,0.0042573,1.1376,0.00024357,1.4732e-05,-0.00032941,0.00025278,7.3936e-05,0.0080183,1,5.8809,16.068,0.65,5.8809
16.068,0.65,5.913,0.0042362,1.1421,0.00028243,5.7798e-05,-0.00017489,0.00024671,-6.0323e-05,0.0079433,1,5.913,16.068,0.65,5.913
16.068,0.65,5.9452,0.0039217,1.1431,0.00024074,2.423e-05,-0.00028383,0.00026318,7.8647e-05,0.0073394,1,5.9452,16.068,0.65,5.9452
16.068,0.65,5.9773,0.0039261,1.1476,0.00029839,5.0339e-05,-8.499e-05,0.00025781,-4.8601e-05,0.0072959,1,5.9773,16.068,0.65,5.9773
16.068,0.65,6.0094,0.0034526,1.1493,0.00024079,3.7082e-05,-0.00022981,0.00028386,3.162e-05,0.0063806,1,6.0094,16.068,0.65,6.0094
16.068,0.65,6.0416,0.0034152,1.1533,0.00030008,5.1064e-05,-1.5436e-05,0.000265,-3.9112e-05,0.0062654,1,6.0416,16.068,0.65,6.0416
16.068,0.65,6.0737,0.0029503,1.1554,0.00024556,3.6098e-05,-0.0001672,0.00030572,2.1072e-05,0.0053492,1,6.0737,16.068,0.65,6.0737
16.068,0.65,6.1058,0.0028683,1.1588,0.00030093,4.9527e-05,2.831e-05,0.0002658,-6.7671e-05,0.0051699,1,6.1058,16.068,0.65,6.1058
16.068,0.65,6.138,0.002583,1.161,0.00024377,4.4975e-05,-0.00010991,0.00030686,5.7319e-06,0.0046154,1,6.138,16.068,0.65,6.138
16.068,0.65,6.1701,0.0024906,1.1635,0.00030942,3.6463e-05,4.9212e-05,0.00029215,-1.6061e-05,0.0043797,1,6.1701,16.068,0.65,6.1701
16.068,0.65,6.2022,0.0024069,1.1655,0.00025273,5.3643e-05,-0.00011538,0.00030139,-3.9078e-05,0.0042596,1,6.2022,16.068,0.65,6.2022
16.068,0.65,6.2344,0.0023591,1.1667,0.00031845,3.5792e-05,2.3196e-05,0.00029124,-8.4326e-06,0.0041085,1,6.2344,16.068,0.65,6.2344
16.068,0.65,6.2665,0.0024164,1.1686,0.00025808,5.3921e-05,-0.00012824,0.00031301,-9.8197e-05,0.0042617,1,6.2665,16.068,0.65,6.2665
16.068,0.65,6.2987,0.0024734,1.1683,0.00033135,1.9435e-05,-3.3394e-05,0.00029376,6.2296e-05,0.0043218,1,6.2987,16.068,0.65,6.2987
16.068,0.65,6.3308,0.0024734,1.1683,0.00033135,1.9435e-05,-3.3394e-05,0.00029376,6.2296e-05,0.0043218,1,6.3308,16.068,0.65,6.3308
16.068,0.65,6.3629,0.0025558,1.1703,0.00026515,6.4939e-05,-0.00015276,0.00030065,-0.00010144,0.0045458,1,6.3629,16.068,0.65,6.3629
16.068,0.65,6.3951,0.0026835,1.1688,0.00034727,1.2348e-05,-0.00010761,0.00029593,6.7192e-05,0.0047237,1,6.3951,16.068,0.65,6.3951
16.068,0.65,6.4272,0.0028491,1.1705,0.00028002,5.638e-05,-0.00018886,0.00029868,-9.9331e-05,0.0051194,1,6.4272,16.068,0.65,6.4272
16.068,0.65,6.4593,0.0029591,1.1682,0.0003477,9.4919e-06,-0.00020738,0.00029401,0.0001139,0.0052765,1,6.4593,16.068,0.65,6.4593
16.068,0.65,6.4915,0.0030203,1.1695,0.00026561,5.6488e-05,-0.00021065,0.00030495,-6.8817e-05,0.0054701,1,6.4915,16.068,0.65,6.4915
16.068,0.65,6.5236,0.0031751,1.1668,0.00036924,9.9872e-06,-0.0002681,0.0003212,0.00011431,0.0056597,1,6.5236,16.068,0.65,6.5236
16.068,0.65,6.5557,0.003186,1.1676,0.00026954,4.7618e-05,-0.00019056,0.00031007,-2.7962e-05,0.0057923,1,6.5557,16.068,0.65,6.5557
16.068,0.65,6.5879,0.0032779,1.1651,0.00026935,3.9736e-05,-0.00016062,0.00030769,6.7578e-06,0.0059787,1,6.5879,16.068,0.65,6.5879
16.068,0.65,6.62,0.0034053,1.1628,0.00039024,1.2064e-05,-0.00028096,0.0003133,5.2873e-05,0.006107,1,6.62,16.068,0.65,6.62
16.068,0.65,6.6522,0.0033202,1.1623,0.00028768,3.2435e-05,-0.00012587,0.00029753,3.0191e-05,0.0060551,1,6.6522,16.068,0.65,6.6522
16.068,0.65,6.6843,0.003419,1.1608,0.00037727,1.059e-05,-0.00026928,0.00033162,2.4091e-05,0.0061292,1,6.6843,16.068,0.65,6.6843
16.068,0.65,6.7164,0.0033301,1.1598,0.00029463,3.3684e-05,-8.8943e-05,0.00031486,3.2308e-05,0.0060507,1,6.7164,16.068,0.65,6.7164
16.068,0.65,6.7486,0.0033827,1.159,0.00037478,2.434e-05,-0.00025108,0.0003323,-4.3612e-05,0.0060583,1,6.7486,16.068,0.65,6.7486
16.068,0.65,6.7807,0.003271,1.158,0.00027938,4.1718e-05,-9.0841e-05,0.00032756,3.0642e-05,0.0059351,1,6.7807,16.068,0.65,6.7807
16.068,0.65,6.8128,0.0033494,1.1578,0.00037158,3.2267e-05,-0.00020774,0.00033889,-8.0638e-05,0.0059884,1,6.8128,16.068,0.65,6.8128
16.068,0.65,6.845,0.0032067,1.157,0.00029311,3.3896e-05,-6.1169e-05,0.00031846,5.2141e-05,0.0058018,1,6.845,16.068,0.65,6.845
16.068,0.65,6.8771,0.0032612,1.1574,0.00036878,3.1092e-05,-0.00019271,0.00035043,-0.00017858,0.0058032,1,6.8771,16.068,0.65,6.8771
